0,1,0.00139916373151
0,2,0.00124622584612
0,3,0.0022352839735
0,4,0.00887987574265
0,5,0.00938484221331
0,6,0.000817189069005
0,7,0.000764898662747
0,8,0.00628833772013
0,9,0.00155587865554
0,10,0.000564730041773
0,11,0.000750038809462
0,12,0.000690047116275
0,13,0.000952818866021
0,14,0.00887987574265
0,15,0.00108433997851
0,16,0.000555074598651
0,17,0.000636559718961
0,18,0.000870737032597
0,19,0.00132769030774
0,20,0.00119877963124
0,21,0.0231946012989
0,22,0.00333891314094
0,23,0.00185399962301
0,24,0.00207236534784
0,25,0.00161390680035
0,26,0.00197833467191
0,27,0.00378996177256
0,28,0.00190088365368
1,2,0.00103794673547
1,3,0.00145298853294
1,4,0.00481000745232
1,5,0.00778012719995
1,6,0.000895220703814
1,7,0.000650749784714
1,8,0.00572400687338
1,9,0.00157108694042
1,10,0.00149313268265
1,11,0.00130142318453
1,12,0.000971865292708
1,13,0.00136150725541
1,14,0.00481000745232
1,15,0.000971911463139
1,16,0.00175294147305
1,17,0.0012421541801
1,18,0.000479142176327
1,19,0.000327820151736
1,20,0.000814046050595
1,21,0.0182422958353
1,22,0.00241024455892
1,23,0.00114668325425
1,24,0.00155283741
1,25,0.000701176423249
1,26,0.00165762687818
1,27,0.00403515249357
2,3,0.00243739508713
2,4,0.0129408011586
2,5,0.0152553893921
2,6,0.00163523842945
2,7,0.00166024273222
2,8,0.00966477807572
2,9,0.00275062354867
2,10,0.00154179193021
2,11,0.00117161994167
2,12,0.00146386463376
2,13,0.00187536159389
2,14,0.0129408011586
2,15,0.000805248245957
2,16,0.00128452449219
2,17,0.0021702851088
2,18,0.000745364115914
2,19,0.000875691559221
2,20,0.00134283661362
2,21,0.0279077434634
2,22,0.00334874435368
